Date,Time,Open,High,Low,Close,Volume,Amount
2021-01-21,940.0,54.16,54.16,54.16,54.16,0.0,0.0
2021-01-21,945.0,54.16,54.16,54.16,54.16,0.0,0.0
2021-01-21,950.0,54.16,54.16,54.16,54.16,0.0,0.0
2021-01-21,955.0,54.16,54.16,54.16,54.16,0.0,0.0
2021-01-21,1000.0,54.16,54.16,54.16,54.16,0.0,0.0
2021-01-21,1005.0,54.16,54.16,54.16,54.16,56700.0,3070926.0
2021-01-21,1010.0,54.16,54.16,54.16,54.16,18200.0,985712.0
2021-01-21,1015.0,54.16,54.16,54.16,54.16,6400.0,346624.0
2021-01-21,1020.0,54.16,54.16,54.16,54.16,6400.0,346624.0
2021-01-21,1025.0,54.16,54.16,54.16,54.16,4300.0,232888.0
2021-01-21,1030.0,54.16,54.16,54.16,54.16,4100.0,222056.0
2021-01-21,1035.0,54.16,54.16,54.16,54.16,1000.0,54160.0
2021-01-21,1040.0,54.16,54.16,54.16,54.16,3200.0,173312.0
2021-01-21,1045.0,54.16,54.16,54.16,54.16,3900.0,211224.0
2021-01-21,1050.0,54.16,54.16,54.16,54.16,10500.0,568680.0
2021-01-21,1055.0,54.16,54.16,54.16,54.16,3600.0,194976.0
2021-01-21,1100.0,54.16,54.16,54.16,54.16,2000.0,108320.0
2021-01-21,1105.0,54.16,54.16,54.16,54.16,1500.0,81240.0
2021-01-21,1110.0,54.16,54.16,54.16,54.16,9200.0,498272.0
2021-01-21,1115.0,54.16,54.16,54.16,54.16,4000.0,216640.0
2021-01-21,1120.0,54.16,54.16,54.16,54.16,200.0,10832.0
2021-01-21,1125.0,54.16,54.16,54.16,54.16,1200.0,64992.0
2021-01-21,1130.0,54.16,54.16,54.16,54.16,1200.0,64992.0
2021-01-21,1305.0,54.16,54.16,54.16,54.16,7100.0,384536.0
2021-01-21,1310.0,54.16,54.16,54.16,54.16,13700.0,741992.0
2021-01-21,1315.0,54.16,54.16,54.16,54.16,4500.0,243720.0
2021-01-21,1320.0,54.16,54.16,54.16,54.16,3100.0,167896.0
2021-01-21,1325.0,54.16,54.16,54.16,54.16,2600.0,140816.0
2021-01-21,1330.0,54.16,54.16,54.16,54.16,6500.0,352040.0
2021-01-21,1335.0,54.16,54.16,54.16,54.16,1000.0,54160.0
2021-01-21,1340.0,54.16,54.16,54.16,54.16,1100.0,59576.0
2021-01-21,1345.0,54.16,54.16,54.16,54.16,1400.0,75824.0
2021-01-21,1350.0,54.16,54.16,54.16,54.16,1700.0,92072.0
2021-01-21,1355.0,54.16,54.16,54.16,54.16,1700.0,92072.0
2021-01-21,1400.0,54.16,54.16,54.16,54.16,0.0,0.0
2021-01-21,1405.0,54.16,54.16,54.16,54.16,0.0,0.0
2021-01-21,1410.0,54.16,54.16,54.16,54.16,0.0,0.0
2021-01-21,1415.0,54.16,54.16,54.16,54.16,0.0,0.0
2021-01-21,1420.0,54.16,54.16,54.16,54.16,0.0,0.0
2021-01-21,1425.0,54.16,54.16,54.16,54.16,700.0,37912.0
2021-01-21,1430.0,54.16,54.16,54.16,54.16,0.0,0.0
2021-01-21,1435.0,54.16,54.16,54.16,54.16,1600.0,86656.0
2021-01-21,1440.0,54.16,54.16,54.16,54.16,0.0,0.0
2021-01-21,1445.0,54.16,54.16,54.16,54.16,0.0,0.0
2021-01-21,1450.0,54.16,54.16,54.16,54.16,2100.0,113736.0
2021-01-21,1455.0,54.16,54.16,54.16,54.16,1300.0,70408.0
2021-01-21,1500.0,54.16,54.16,54.16,54.16,2600.0,140816.0
2021-01-22,935.0,59.58,59.58,59.58,59.58,20900.0,1245222.0
