Date,Time,Open,High,Low,Close,Volume,Amount
2018-06-01,940.0,6.15,6.19,6.15,6.18,116400.0,753545.0
2018-06-01,945.0,6.17,6.18,6.16,6.17,102700.0,664476.0
2018-06-01,950.0,6.17,6.18,6.16,6.16,81500.0,527013.0
2018-06-01,955.0,6.17,6.2,6.15,6.2,157000.0,1017111.0
2018-06-01,1000.0,6.2,6.23,6.19,6.22,164900.0,1074292.0
2018-06-01,1005.0,6.21,6.22,6.2,6.21,61200.0,398400.0
2018-06-01,1010.0,6.22,6.22,6.2,6.22,92900.0,604674.0
2018-06-01,1015.0,6.22,6.23,6.2,6.23,185500.0,1207779.0
2018-06-01,1020.0,6.23,6.23,6.2,6.2,68200.0,444323.0
2018-06-01,1025.0,6.2,6.22,6.19,6.22,67600.0,439463.0
2018-06-01,1030.0,6.21,6.22,6.21,6.21,43300.0,282202.0
2018-06-01,1035.0,6.21,6.23,6.2,6.23,26600.0,173165.0
2018-06-01,1040.0,6.22,6.24,6.22,6.23,81200.0,530403.0
2018-06-01,1045.0,6.23,6.23,6.2,6.22,75900.0,494560.0
2018-06-01,1050.0,6.23,6.23,6.21,6.21,23800.0,155293.0
2018-06-01,1055.0,6.22,6.22,6.2,6.2,43200.0,281208.0
2018-06-01,1100.0,6.21,6.21,6.19,6.19,101000.0,656504.0
2018-06-01,1105.0,6.19,6.2,6.18,6.19,49000.0,317837.0
2018-06-01,1110.0,6.18,6.19,6.17,6.17,46200.0,299357.0
2018-06-01,1115.0,6.18,6.18,6.16,6.17,23400.0,151437.0
2018-06-01,1120.0,6.16,6.17,6.15,6.17,41200.0,266368.0
2018-06-01,1125.0,6.16,6.18,6.16,6.18,19300.0,124826.0
2018-06-01,1130.0,6.18,6.18,6.16,6.18,33200.0,214596.0
2018-06-01,1305.0,6.16,6.16,6.15,6.15,38800.0,250473.0
2018-06-01,1310.0,6.16,6.16,6.14,6.14,82900.0,534344.0
2018-06-01,1315.0,6.14,6.16,6.14,6.15,36500.0,235415.0
2018-06-01,1320.0,6.16,6.16,6.15,6.15,10100.0,65167.0
2018-06-01,1325.0,6.16,6.16,6.12,6.12,126500.0,815004.0
2018-06-01,1330.0,6.12,6.15,6.12,6.14,26600.0,171245.0
2018-06-01,1335.0,6.14,6.15,6.12,6.14,66500.0,428258.0
2018-06-01,1340.0,6.14,6.15,6.13,6.13,103400.0,665526.0
2018-06-01,1345.0,6.15,6.16,6.13,6.15,80500.0,518373.0
2018-06-01,1350.0,6.16,6.16,6.14,6.15,86900.0,560825.0
2018-06-01,1355.0,6.14,6.16,6.14,6.16,57700.0,372131.0
2018-06-01,1400.0,6.15,6.15,6.12,6.13,129400.0,832520.0
2018-06-01,1405.0,6.14,6.15,6.13,6.13,33200.0,213896.0
2018-06-01,1410.0,6.15,6.15,6.12,6.12,50700.0,326320.0
2018-06-01,1415.0,6.14,6.14,6.11,6.13,71900.0,461826.0
2018-06-01,1420.0,6.13,6.16,6.12,6.16,137900.0,887862.0
2018-06-01,1425.0,6.16,6.18,6.15,6.17,67200.0,434368.0
2018-06-01,1430.0,6.19,6.19,6.17,6.18,128500.0,833042.0
2018-06-01,1435.0,6.19,6.19,6.16,6.18,64800.0,419786.0
2018-06-01,1440.0,6.18,6.18,6.15,6.17,75300.0,486730.0
2018-06-01,1445.0,6.17,6.18,6.15,6.17,119200.0,770512.0
2018-06-01,1450.0,6.17,6.18,6.16,6.17,86100.0,557032.0
2018-06-01,1455.0,6.15,6.17,6.15,6.15,89400.0,577190.0
2018-06-01,1500.0,6.15,6.16,6.15,6.15,90800.0,585860.0
2018-06-04,935.0,6.15,6.26,6.15,6.21,141600.0,923042.0
2018-06-04,940.0,6.21,6.22,6.2,6.22,112700.0,733714.0
2018-06-04,945.0,6.22,6.24,6.2,6.22,166300.0,1084684.0
2018-06-04,950.0,6.21,6.24,6.21,6.23,148300.0,967917.5
2018-06-04,955.0,6.23,6.24,6.22,6.22,97800.0,638532.0
2018-06-04,1000.0,6.22,6.23,6.21,6.22,62900.0,409968.0
2018-06-04,1005.0,6.22,6.23,6.2,6.22,116600.0,759645.0
2018-06-04,1010.0,6.23,6.23,6.2,6.2,118500.0,771656.0
2018-06-04,1015.0,6.21,6.22,6.19,6.2,57600.0,374494.0
2018-06-04,1020.0,6.2,6.21,6.18,6.19,108500.0,704433.0
2018-06-04,1025.0,6.19,6.19,6.17,6.17,38300.0,248206.0
2018-06-04,1030.0,6.18,6.2,6.18,6.2,59500.0,385826.0
2018-06-04,1035.0,6.2,6.21,6.19,6.21,61700.0,401289.5
2018-06-04,1040.0,6.21,6.23,6.2,6.2,115900.0,754980.0
2018-06-04,1045.0,6.21,6.23,6.2,6.2,55700.0,362852.0
2018-06-04,1050.0,6.2,6.23,6.2,6.22,73000.0,476276.0
2018-06-04,1055.0,6.22,6.24,6.22,6.22,64000.0,417833.0
2018-06-04,1100.0,6.21,6.24,6.21,6.21,45500.0,296893.0
2018-06-04,1105.0,6.21,6.24,6.2,6.23,72300.0,471566.0
2018-06-04,1110.0,6.21,6.22,6.19,6.22,127900.0,832698.0
2018-06-04,1115.0,6.21,6.22,6.19,6.2,71400.0,464510.0
2018-06-04,1120.0,6.2,6.2,6.18,6.2,153800.0,997824.0
2018-06-04,1125.0,6.2,6.2,6.18,6.19,44700.0,289902.0
2018-06-04,1130.0,6.2,6.21,6.19,6.2,37000.0,240340.0
2018-06-04,1305.0,6.2,6.21,6.19,6.2,71100.0,462215.0
2018-06-04,1310.0,6.2,6.22,6.19,6.21,79300.0,516014.0
2018-06-04,1315.0,6.21,6.22,6.19,6.21,51500.0,334559.0
2018-06-04,1320.0,6.21,6.23,6.2,6.21,106500.0,693723.0
2018-06-04,1325.0,6.22,6.22,6.19,6.2,90200.0,586204.0
2018-06-04,1330.0,6.19,6.22,6.19,6.2,100000.0,650032.0
2018-06-04,1335.0,6.2,6.21,6.19,6.2,145500.0,945732.0
2018-06-04,1340.0,6.19,6.2,6.19,6.2,63700.0,413790.0
2018-06-04,1345.0,6.19,6.2,6.18,6.19,39200.0,254448.0
2018-06-04,1350.0,6.2,6.24,6.18,6.23,215500.0,1405680.0
2018-06-04,1355.0,6.24,6.24,6.21,6.23,95900.0,625500.0
2018-06-04,1400.0,6.23,6.23,6.21,6.21,63500.0,414286.0
2018-06-04,1405.0,6.23,6.24,6.21,6.24,63100.0,411610.0
2018-06-04,1410.0,6.23,6.24,6.21,6.22,92800.0,605428.0
2018-06-04,1415.0,6.22,6.23,6.21,6.21,60400.0,394032.0
2018-06-04,1420.0,6.23,6.23,6.21,6.23,141300.0,922648.0
