Date,Open,High,Low,Close,Volume,Amount
2021-06-24,107.00,128.88,101.58,115.29,21106696,2386876672.00
2021-06-25,110.00,113.98,98.97,103.30,15353251,1611566208.00
2021-06-28,103.30,113.40,99.03,107.00,9679028,1033127552.00
2021-06-29,108.00,117.30,105.00,117.30,9842423,1099004928.00
2021-06-30,116.50,125.20,111.88,117.50,9632702,1141494656.00
2021-07-01,116.00,126.10,115.03,116.50,7546247,908239232.00
2021-07-02,116.10,119.90,108.58,110.11,6827635,768072448.00
2021-07-05,108.39,109.07,101.01,104.80,6136383,644482240.00
2021-07-06,105.00,106.66,96.80,99.55,6271438,631972864.00
2021-07-07,97.60,104.98,96.28,103.50,6103910,618105664.00
2021-07-08,102.88,107.99,102.20,104.19,4774142,504941664.00
2021-07-09,103.21,105.00,98.01,101.49,2817908,284578208.00
2021-07-12,101.96,114.80,100.11,113.08,5965551,651023616.00
2021-07-13,112.11,118.48,109.00,114.55,4582351,521541824.00
2021-07-14,114.20,116.98,110.00,112.79,2790342,315674816.00
2021-07-15,110.11,114.60,110.01,111.80,2531609,283858976.00
2021-07-16,109.56,112.97,104.40,105.00,3136057,339466496.00
2021-07-19,103.30,107.00,100.36,104.99,2455392,255921392.00
2021-07-20,103.89,108.89,102.28,107.48,2153842,229689664.00
2021-07-21,107.50,113.87,105.17,112.00,2778680,301967904.00
2021-07-22,111.18,111.66,102.88,103.99,2593042,276291200.00
2021-07-23,102.51,105.00,100.00,101.50,2098057,214671824.00
2021-07-26,100.00,101.80,95.12,96.40,3048466,298831808.00
2021-07-27,96.88,104.70,96.88,100.10,3145593,316211072.00
2021-07-28,100.10,100.79,90.80,100.11,2594555,253161168.00
2021-07-29,103.00,103.50,98.00,99.90,1938382,195026592.00
2021-07-30,99.00,100.66,95.62,97.51,1850481,179632704.00
2021-08-02,96.02,99.55,96.01,98.48,1317616,128894664.00
2021-08-03,98.20,103.85,97.66,103.04,2440343,248531552.00
2021-08-04,102.75,102.75,98.01,99.97,1800109,179922800.00
2021-08-05,100.90,106.00,99.30,103.44,2246601,230812096.00
2021-08-06,102.50,102.80,97.88,98.83,1573495,156764112.00
2021-08-09,98.83,98.83,98.83,98.83,0,0.00
