Date,Open,High,Low,Close,Volume,Amount
2010-01-08,4.43,4.44,4.33,4.41,244080308,1352582016.00
2010-01-11,4.49,4.49,4.29,4.34,150425309,832707200.00
2010-01-12,4.33,4.40,4.30,4.39,98200758,543195840.00
2010-01-13,4.31,4.34,4.26,4.27,104567791,571520448.00
2010-01-14,4.29,4.37,4.26,4.33,76407670,418817248.00
2010-01-15,4.31,4.32,4.27,4.31,48826295,266875744.00
2010-01-18,4.30,4.30,4.27,4.29,50870943,277246464.00
2010-01-19,4.28,4.32,4.27,4.32,57925864,316507584.00
2010-01-20,4.31,4.31,4.16,4.17,81217277,438896128.00
2010-01-21,4.18,4.21,4.15,4.18,55066295,294396544.00
2010-01-22,4.15,4.15,3.99,4.07,57443879,300734944.00
2010-01-25,4.02,4.08,3.99,4.03,22097949,115082896.00
2010-01-26,4.03,4.07,3.88,3.92,33153400,169925264.00
2010-01-27,3.92,4.07,3.88,4.02,47593579,245239504.00
2010-01-28,4.04,4.09,4.00,4.04,65444015,341316896.00
2010-01-29,4.04,4.06,3.96,3.99,51512735,267476960.00
2010-02-01,3.99,4.01,3.93,4.00,33732156,173507488.00
2010-02-02,3.99,4.04,3.96,3.97,52005401,268790432.00
2010-02-03,3.97,3.99,3.82,3.95,55013429,280710272.00
2010-02-04,3.94,4.06,3.88,3.95,74801810,384366912.00
2010-02-05,3.92,3.92,3.84,3.87,39210500,197865344.00
2010-02-08,3.88,3.90,3.86,3.88,13584895,68624320.00
2010-02-09,3.87,3.96,3.85,3.91,27577753,140165968.00
2010-02-10,3.94,3.95,3.89,3.93,36784054,187497312.00
2010-02-11,3.93,3.95,3.92,3.93,36283669,185312000.00
2010-02-12,3.93,3.95,3.91,3.94,31211844,159233728.00
2010-02-22,3.93,3.94,3.88,3.89,17686847,89825832.00
2010-02-23,3.88,3.90,3.83,3.86,19698855,98841680.00
2010-02-24,3.84,3.93,3.83,3.93,22346579,113074696.00
2010-02-25,3.93,4.00,3.91,3.96,46032758,236158448.00
2010-02-26,3.94,3.95,3.90,3.91,22182158,112976592.00
2010-03-01,3.91,3.95,3.90,3.94,20022311,101993544.00
2010-03-02,3.94,3.95,3.88,3.90,20411763,103641240.00
2010-03-03,3.90,3.95,3.88,3.95,28085332,143091248.00
2010-03-04,3.94,3.95,3.84,3.85,33196410,167677280.00
2010-03-05,3.85,3.88,3.84,3.87,16203536,81475056.00
2010-03-08,3.88,3.88,3.85,3.87,13473899,67843056.00
2010-03-09,3.86,3.89,3.82,3.87,17461826,87705672.00
2010-03-10,3.88,3.88,3.83,3.85,14480517,72688888.00
2010-03-11,3.84,3.86,3.82,3.84,14462261,72421792.00
2010-03-12,3.84,3.85,3.77,3.78,22827483,113732960.00
2010-03-15,3.78,3.80,3.72,3.74,17439386,85667528.00
2010-03-16,3.73,3.75,3.68,3.72,13257282,64727284.00
2010-03-17,3.72,3.78,3.70,3.78,16875602,82985280.00
2010-03-18,3.78,3.78,3.73,3.74,12027745,59189524.00
2010-03-19,3.74,3.78,3.71,3.76,13134288,64556584.00
2010-03-22,3.78,3.82,3.76,3.80,16609995,82549808.00
2010-03-23,3.80,3.80,3.75,3.76,10797587,53362044.00
2010-03-24,3.76,3.85,3.76,3.81,23520002,117435544.00
2010-03-25,3.80,3.80,3.72,3.73,16621949,81641952.00
2010-03-26,3.73,3.79,3.72,3.77,11708177,57720244.00
2010-03-29,3.79,4.02,3.76,3.93,78826322,403429664.00
